"","id","installation_date","subscripiton_date","country","initial_app_version","initial_ios_version","initial_device","days_until_churn","churned"
"5827","490000323960955","2017-03-15 05:42:16","2018-04-19 14:29:46","Denmark","1.6.3","11.0.3","UIDeviceKindIPhone7Plus",1,1
"5828","490000323998926","2017-06-17 20:59:30","2018-04-19 16:49:59","Netherlands","1.5","10.3.2","UIDeviceKindIPhone7",NA,0
"5829","490000324114224","2018-04-20 01:48:26","2018-04-20 01:53:05","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"5830","490000324203598","2018-04-20 07:41:23","2018-04-20 07:43:49","United Kingdom","1.9.6","11.1","UIDeviceKindIPhoneX",NA,0
"5831","490000324213934","2018-04-20 08:11:19","2018-04-20 08:24:25","United States","1.9.6","11.3","UIDeviceKindIPhoneX",9,1
"5832","490000324570917","2017-07-02 05:09:49","2018-04-21 09:54:07","United States","1.7.1","11.1","UIDeviceKindIPhone8Plus",0,1
"5833","490000324729224","2018-01-24 06:38:55","2018-04-21 20:28:50","United States","1.9.1","11.2.1","UIDeviceKindIPhone6",NA,0
"5834","490000324743937","2018-04-21 21:41:34","2018-04-21 21:44:23","United States","1.9.6","11.1.2","UIDeviceKindIPhone7",NA,0
"5835","490000324795700","2018-04-22 01:45:06","2018-04-22 01:49:57","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",19,1
"5836","490000324857400","2018-04-22 06:19:55","2018-04-22 06:19:55","United States","1.7","11.0.3","UIDeviceKindIPhone8Plus",21,1
"5837","490000324865381","2017-12-17 03:11:41","2018-04-22 06:58:26","United States","1.9.6","11.2.5","UIDeviceKindIPhoneX",NA,0
"5838","490000324940750","2018-04-22 10:32:37","2018-04-22 12:43:11","United States","1.9.6","11.0.3","UIDeviceKindIPhone8Plus",NA,0
"5839","490000324950364","2018-04-22 13:14:03","2018-04-22 13:22:10","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",11,1
"5840","490000324975755","2018-04-03 01:34:28","2018-04-22 14:54:00","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"5841","490000325036957","2018-04-22 18:43:07","2018-04-22 18:46:56","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"5842","490000325083925","2018-04-22 22:39:31","2018-04-22 22:42:56","United States","1.9.6","11.2.1","UIDeviceKindIPhone7",NA,0
"5843","490000325181065","2018-04-23 06:19:18","2018-04-23 06:27:16","United States","1.9.6","11.3","UIDeviceKindIPhone6SPlus",4,1
"5844","490000325352143","2018-04-21 21:06:40","2018-04-23 19:30:36","Iceland","1.9.6","11.3","UIDeviceKindIPhone6",NA,0
"5845","490000325419675","2018-04-24 01:23:59","2018-04-24 01:26:54","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",12,1
"5846","490000325428660","2018-04-24 02:02:16","2018-04-24 02:04:14","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5847","490000325462376","2018-04-24 04:34:26","2018-04-24 04:47:06","United States","1.9.6","11.2.5","UIDeviceKindIPhone6S",2,1
"5848","490000325631812","2018-04-24 17:53:34","2018-04-24 18:00:30","United Kingdom","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5849","490000325656903","2018-04-05 13:11:47","2018-04-24 20:14:49","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"5850","490000325669357","2018-02-08 19:28:54","2018-04-24 21:25:41","Poland","1.9.1","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"5851","490000325681365","2017-09-20 15:54:16","2018-04-24 22:28:56","Japan","1.6.2","10.3.3","UIDeviceKindIPhone7Plus",NA,0
"5852","490000325685521","2018-04-24 22:50:18","2018-04-24 22:51:32","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"5853","490000325699767","2017-09-24 04:36:14","2018-04-25 00:07:59","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"5854","490000325703314","2018-04-25 00:19:00","2018-04-25 00:24:20","Canada","1.9.6","11.2.6","UIDeviceKindIPhone6Plus",5,1
"5855","490000325777743","2018-04-25 05:27:23","2018-04-25 06:21:09","United States","1.9.6","11.1.1","UIDeviceKindIPhone6",NA,0
"5856","490000325840527","2017-01-26 05:27:51","2018-04-25 11:34:48","Thailand","1.9.6","11.3","UIDeviceKindIPhone8",14,1
"5857","490000325884147","2018-02-15 05:47:54","2018-04-25 14:33:37","Sweden","1.9.2","11.2.5","UIDeviceKindIPhoneX",1,1
"5858","490000325963798","2018-04-25 20:17:12","2018-04-25 20:45:53","United States","1.9.6","11.2","UIDeviceKindIPhone7Plus",NA,0
"5859","490000326010363","2018-04-25 20:17:15","2018-04-26 00:52:34","United States","1.9.6","11.1.2","UIDeviceKindIPhone8Plus",22,1
"5860","490000326079266","2017-11-28 06:58:52","2018-04-26 06:25:31","United States","1.9.3","11.2.6","UIDeviceKindIPhone7",NA,0
"5861","490000326188582","2018-03-15 14:12:14","2018-04-26 14:40:28","United States","1.9.3","11.1.2","UIDeviceKindIPhone8",NA,0
"5862","490000326261047","2018-04-25 23:47:46","2018-04-26 19:58:36","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"5863","490000326288105","2018-04-26 22:15:54","2018-04-26 22:15:54","United States","1.7.3","10.3.3","UIDeviceKindIPhone7Plus",NA,0
"5864","490000326309496","2018-03-16 17:47:56","2018-04-27 00:14:36","United States","1.9.3","11.2.6","UIDeviceKindIPhone6S",NA,0
"5865","490000326313364","2018-04-27 00:34:01","2018-04-27 00:35:45","United States","1.9.6","11.3","UIDeviceKindIPhoneX",5,1
"5866","490000326354401","2018-04-27 01:37:50","2018-04-27 02:40:18","United States","1.9.6","11.3","UIDeviceKindIPhone6",3,1
"5867","490000326456461","2018-04-27 09:13:38","2018-04-27 09:18:36","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"5868","490000326626265","2018-04-27 19:40:21","2018-04-27 19:43:05","Turkey","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5869","490000326653225","2018-04-27 21:48:49","2018-04-27 21:54:14","United Kingdom","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"5870","490000326668206","2016-12-28 22:12:10","2018-04-27 22:59:58","United States","1.5","10.3.2","UIDeviceKindIPhone6Plus",NA,0
"5871","490000326702943","2018-04-28 01:07:28","2018-04-28 01:17:30","United States","1.9.6","11.3","UIDeviceKindIPhone6SPlus",NA,0
"5872","490000326747665","2018-04-28 04:01:56","2018-04-28 04:04:01","Canada","1.9.6","11.2.5","UIDeviceKindIPhone8Plus",NA,0
"5873","490000326779157","2018-04-28 05:31:39","2018-04-28 06:14:13","United States","1.9.6","11.0.3","UIDeviceKindIPhone8Plus",NA,0
"5874","490000327024271","2017-05-12 02:16:14","2018-04-28 22:06:32","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"5875","490000327032097","2018-04-28 22:19:55","2018-04-28 22:31:38","United States","1.9.6","11.2.1","UIDeviceKindIPhone6Plus",NA,0
"5876","490000327105473","2018-04-29 03:14:07","2018-04-29 03:17:17","United States","1.9.6","10.0.3","UIDeviceKindIPhone7Plus",NA,0
"5877","490000327124265","2017-10-01 00:43:51","2018-04-29 04:32:19","United States","1.6.3","11.0.1","UIDeviceKindIPhone7",0,1
"5878","490000327132600","2018-04-29 05:02:31","2018-04-29 05:06:58","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"5879","490000327323542","2017-05-12 02:20:21","2018-04-29 17:31:48","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"5880","490000327348477","2018-04-29 19:19:40","2018-04-29 19:22:35","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"5881","490000327382681","2018-03-31 19:47:15","2018-04-29 22:21:02","United States","1.9.5","11.2.1","UIDeviceKindIPhone7Plus",NA,0
"5882","490000327392099","2017-04-14 01:20:43","2018-04-29 23:07:32","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"5883","490000327612803","2018-01-10 09:37:18","2018-04-30 14:06:38","Ireland","1.9.6","10.3.1","UIDeviceKindIPhone6S",NA,0
"5884","490000327648100","2017-10-05 11:52:47","2018-04-30 15:58:38","United States","1.6.3","10.3.3","UIDeviceKindIPhone7",NA,0
"5885","490000327728639","2018-04-30 15:25:19","2018-04-30 21:00:45","United States","1.9.6","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"5886","500000318918353","2018-03-31 23:29:39","2018-04-01 00:05:04","United States","1.9.5","11.2.2","UIDeviceKindIPhone6S",0,1
"5887","500000318923669","2018-03-30 00:27:20","2018-04-01 00:24:33","Sweden","1.9.5","11.2.6","UIDeviceKindIPhoneX",10,1
"5888","500000319231057","2017-07-23 18:26:09","2018-04-01 18:21:31","United States","1.5.5","10.2.1","UIDeviceKindIPhone7Plus",NA,0
"5889","500000319250888","2018-04-01 19:08:30","2018-04-01 19:53:37","United States","1.9.5","11.2.1","UIDeviceKindIPhone7",NA,0
"5890","500000319272749","2018-03-27 14:05:34","2018-04-01 21:39:56","Australia","1.9.4","11.2.2","UIDeviceKindIPhone7",NA,0
"5891","500000319295734","2017-04-10 11:37:07","2018-04-01 23:29:17","Norway","1.4","10.2.1","UIDeviceKindIPhone7",NA,0
"5892","500000319296015","2018-04-01 21:39:00","2018-04-01 23:30:06","United States","1.9.5","11.2.5","UIDeviceKindIPhone6S",NA,0
"5893","500000319308551","2017-03-08 15:21:38","2018-04-02 00:23:42","United States","1.2.4","10.2.1","UIDeviceKindIPhone5S",NA,0
"5894","500000319309843","2018-04-02 00:22:21","2018-04-02 00:29:24","United States","1.9.5","11.2.6","UIDeviceKindIPhone6S",NA,0
"5895","500000319382931","2018-04-02 05:22:55","2018-04-02 05:27:54","United States","1.9.5","11.2.6","UIDeviceKindIPhoneX",15,1
"5896","500000319403879","2018-04-01 14:00:17","2018-04-02 07:01:25","United States","1.9.5","11.2.6","UIDeviceKindIPhoneX",NA,0
"5897","500000319571736","2017-02-24 00:05:12","2018-04-02 18:36:11","Canada","1.7.2","11.1.2","UIDeviceKindIPhone6S",NA,0
"5898","500000319601068","2018-04-02 21:01:36","2018-04-02 21:03:21","United States","1.9.6","11.1.2","UIDeviceKindIPhoneX",10,1
"5899","500000319759690","2017-11-06 04:11:39","2018-04-03 09:14:33","Canada","1.7","11.0.3","UIDeviceKindIPhone6S",NA,0
"5900","500000320015298","2018-03-25 01:14:09","2018-04-04 03:13:39","United States","1.9.3","11.1.2","UIDeviceKindIPhoneX",NA,0
"5901","500000320085891","2018-03-01 02:50:01","2018-04-04 08:24:36","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"5902","500000320257617","2017-06-23 23:24:53","2018-04-04 18:44:42","United States","1.7","11.1","UIDeviceKindIPhoneX",1,1
"5903","500000320565166","2017-01-17 16:15:51","2018-04-05 15:06:01","Russia","1.9.3","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"5904","500000320630122","2018-04-05 13:54:46","2018-04-05 18:51:26","Mexico","1.9.6","11.1.2","UIDeviceKindIPhone7Plus",1,1
"5905","500000320680762","2016-12-30 18:47:37","2018-04-05 22:54:27","United States","1.1.1","10.1.1","UIDeviceKindIPhone7",NA,0
"5906","500000320701478","2018-04-06 00:24:03","2018-04-06 00:27:35","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"5907","500000320737502","2018-02-10 20:13:42","2018-04-06 02:45:43","United States","1.9.1","11.2.2","UIDeviceKindIPhone7",NA,0
"5908","500000320858660","2018-04-05 22:25:43","2018-04-06 11:23:29","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",1,1
"5909","500000321003168","2018-04-06 20:40:28","2018-04-06 20:54:36","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"5910","500000321025016","2018-02-10 17:37:38","2018-04-06 22:45:18","United States","1.9.1","11.2.5","UIDeviceKindIPhone6S",NA,0
"5911","500000321121327","2018-04-07 05:17:55","2018-04-07 05:20:10","Canada","1.9.6","11.2.6","UIDeviceKindIPhone6SPlus",NA,0
"5912","500000321411835","2017-01-29 01:42:10","2018-04-07 22:42:30","New Zealand","1.9.1","11.2.2","UIDeviceKindIPhone7Plus",1,1
"5913","500000321417646","2018-03-19 04:04:35","2018-04-07 23:08:25","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"5914","500000321606956","2017-11-04 23:54:37","2018-04-08 11:05:01","United States","1.7","11.0.3","UIDeviceKindIPhoneSE",NA,0
"5915","500000321635877","2017-04-20 01:46:28","2018-04-08 12:30:01","United States","1.4.1","10.2","UIDeviceKindIPhone7",NA,0
"5916","500000321769557","2017-11-22 04:15:55","2018-04-08 19:43:02","United States","1.7.3","11.0.3","UIDeviceKindIPhone7Plus",NA,0
"5917","500000321879150","2017-12-01 00:26:56","2018-04-09 04:11:01","United States","1.7.5","11.1.2","UIDeviceKindIPhone7Plus",3,1
"5918","500000321993663","2018-04-09 12:42:23","2018-04-09 12:46:23","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",23,1
"5919","500000322154565","2016-11-27 21:49:09","2018-04-10 00:46:52","United States","1.8","11.2.1","UIDeviceKindIPhone8",NA,0
"5920","500000322244681","2018-04-10 07:06:16","2018-04-10 07:24:57","Thailand","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"5921","500000322281123","2016-12-03 05:09:00","2018-04-10 10:37:38","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"5922","500000322358388","2018-04-05 22:20:43","2018-04-10 14:50:02","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"5923","500000322420878","2018-04-10 18:47:03","2018-04-10 18:59:13","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5924","500000322512762","2018-04-11 02:03:10","2018-04-11 02:09:26","United States","1.9.6","9.2.1","UIDeviceKindIPhone6SPlus",NA,0
"5925","500000322780756","2018-04-04 18:01:32","2018-04-11 19:22:31","United Kingdom","1.9.6","11.1","UIDeviceKindIPhone7",NA,0
"5926","500000322787707","2018-04-11 03:38:57","2018-04-11 20:00:14","United States","1.9.6","11.2.5","UIDeviceKindIPhone8",NA,0
"5927","500000322805306","2016-12-23 22:00:29","2018-04-11 22:11:16","United States","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"5928","500000322835980","2017-05-22 14:44:31","2018-04-12 00:15:16","Netherlands","1.4.6","11.1.2","UIDeviceKindIPhone7",NA,0
"5929","500000323059871","2017-05-25 00:38:56","2018-04-12 15:01:14","United States","1.6","11.2","UIDeviceKindUnknownIPhone",NA,0
"5930","500000323222462","2017-12-24 18:11:37","2018-04-13 02:34:03","Australia","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"5931","500000323394843","2018-01-26 16:23:58","2018-04-13 14:25:29","United States","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"5932","500000323416016","2018-04-13 15:30:31","2018-04-13 15:40:27","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",1,1
"5933","500000323515627","2018-04-13 23:15:42","2018-04-13 23:19:26","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5934","500000323562486","2018-04-14 02:15:28","2018-04-14 02:32:20","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPadPro2G12_9",NA,0
"5935","500000323686624","2018-04-14 02:17:18","2018-04-14 10:55:25","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"5936","500000323762176","2018-04-14 01:53:12","2018-04-14 15:38:33","United States","1.9.6","11.2.1","UIDeviceKindIPhone7",NA,0
"5937","500000323840283","2017-12-25 21:21:40","2018-04-14 20:59:28","United States","1.8","11.2","UIDeviceKindIPhone8Plus",1,1
"5938","500000323945383","2017-08-06 06:07:16","2018-04-15 04:50:06","Australia","1.9.1","11.3","UIDeviceKindIPhone7",11,1
"5939","500000323970313","2018-04-15 06:37:15","2018-04-15 06:38:30","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5940","500000324015143","2017-03-16 10:13:05","2018-04-15 10:10:24","United Kingdom","1.3","10.2.1","UIDeviceKindIPhone6S",NA,0
"5941","500000324098296","2018-04-15 12:43:45","2018-04-15 15:44:14","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"5942","500000324099393","2018-04-13 13:12:43","2018-04-15 15:46:43","United Kingdom","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5943","500000324234459","2018-04-09 00:59:47","2018-04-16 01:08:08","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"5944","500000324250538","2017-07-15 01:13:19","2018-04-16 02:19:35","United States","1.5.5","10.3.2","UIDeviceKindIPhone7Plus",NA,0
"5945","500000324259235","2018-02-27 22:32:09","2018-04-16 02:55:42","United States","1.9.3","11.2.5","UIDeviceKindIPhone8Plus",NA,0
"5946","500000324283626","2018-04-16 04:19:14","2018-04-16 04:46:33","United States","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"5947","500000324326109","2018-04-16 07:30:08","2018-04-16 08:08:31","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone6Plus",14,1
"5948","500000324356364","2018-04-16 08:23:59","2018-04-16 10:55:12","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"5949","500000324491336","2018-04-14 00:20:40","2018-04-16 20:39:20","Ireland","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"5950","500000324548790","2016-11-30 05:57:01","2018-04-17 01:13:53","United States","1.0.2","10.0.3","UIDeviceKindIPhone7",NA,0
"5951","500000324769714","2018-04-17 14:59:07","2018-04-17 17:51:37","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"5952","500000324816663","2017-01-15 19:15:17","2018-04-17 22:01:49","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",1,1
"5953","500000324893512","2016-12-25 01:30:59","2018-04-18 04:04:26","United States","1.7.3","11.1.1","UIDeviceKindIPhone8Plus",NA,0
"5954","500000324963572","2018-04-14 04:56:58","2018-04-18 10:25:58","Australia","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"5955","500000324992241","2017-02-25 13:05:24","2018-04-18 12:47:27","Norway","1.7.5","10.3.1","UIDeviceKindIPhone7Plus",NA,0
"5956","500000324999008","2018-04-06 23:19:37","2018-04-18 13:16:40","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"5957","500000325003326","2017-09-17 22:27:07","2018-04-18 13:36:00","United States","1.6.1","10.3.3","UIDeviceKindIPhone7",NA,0
"5958","500000325074291","2016-12-29 03:59:05","2018-04-18 18:55:45","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"5959","500000325096144","2018-04-18 20:52:25","2018-04-18 20:57:08","United States","1.9.6","11.2.6","UIDeviceKindIPhone6",29,1
"5960","500000325100602","2018-02-20 03:27:22","2018-04-18 21:25:14","United States","1.9.6","11.3","UIDeviceKindIPhoneX",11,1
"5961","500000325123043","2018-04-18 23:26:16","2018-04-18 23:34:46","United States","1.9.6","11.4","UIDeviceKindIPhone7Plus",NA,0
"5962","500000325186880","2018-04-08 23:09:49","2018-04-19 04:29:09","United States","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"5963","500000325246969","2016-12-27 20:01:53","2018-04-19 09:46:39","United Kingdom","1.7.1","10.3.3","UIDeviceKindIPhone7",NA,0
"5964","500000325277590","2017-09-25 13:04:25","2018-04-19 12:15:27","Australia","1.6.3","10.3.3","UIDeviceKindIPhone6SPlus",NA,0
"5965","500000325493343","2017-11-30 06:54:01","2018-04-20 03:59:09","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5966","500000325601357","2018-04-20 11:59:58","2018-04-20 12:04:02","Turkey","1.9.6","11.3","UIDeviceKindIPhoneX",5,1
"5967","500000325706883","2018-04-20 18:12:42","2018-04-20 18:46:11","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"5968","500000325707713","2017-07-24 03:42:59","2018-04-20 18:50:30","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"5969","500000325745483","2017-07-15 14:40:03","2018-04-20 22:15:27","United States","1.6.3","11.0.1","UIDeviceKindIPhone6S",NA,0
"5970","500000325889111","2018-04-21 08:13:47","2018-04-21 08:49:06","United States","1.9.6","11.3","UIDeviceKindIPhone7",11,1
"5971","500000325898423","2018-04-21 09:29:12","2018-04-21 09:36:57","United States","1.9.6","10.3.2","UIDeviceKindIPhone7",NA,0
"5972","500000325965920","2018-04-01 17:01:30","2018-04-21 14:22:56","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"5973","500000325984858","2018-04-21 15:26:20","2018-04-21 15:30:07","United States","1.9.6","11.2.2","UIDeviceKindIPhone7Plus",NA,0
"5974","500000326064062","2018-04-10 14:27:18","2018-04-21 20:56:56","United States","1.9.6","11.3","UIDeviceKindIPhone6S",9,1
"5975","500000326083586","2016-12-24 16:48:40","2018-04-21 22:33:21","United Kingdom","1.6.3","11.0.1","UIDeviceKindUnknownIPhone",NA,0
"5976","500000326108609","2018-04-22 00:18:26","2018-04-22 00:34:44","United States","1.9.6","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"5977","500000326109283","2017-01-21 20:47:17","2018-04-22 00:37:11","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"5978","500000326407961","2018-04-22 21:48:03","2018-04-22 21:55:13","United States","1.9.6","10.2.1","UIDeviceKindIPhone7",NA,0
"5979","500000326419035","2018-04-22 00:53:03","2018-04-22 22:51:03","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5980","500000326439378","2018-01-13 04:47:04","2018-04-23 00:29:30","United States","1.9.6","11.2.5","UIDeviceKindIPhone6S",NA,0
"5981","500000326510598","2017-11-20 06:22:08","2018-04-23 05:50:55","United States","1.7.3","11.1.2","UIDeviceKindIPhone7",NA,0
"5982","500000326542192","2018-04-23 07:00:20","2018-04-23 08:42:37","United States","1.9.6","11.2.5","UIDeviceKindIPhone8Plus",NA,0
"5983","500000326634435","2018-04-23 15:36:16","2018-04-23 15:43:58","United States","1.9.6","11.3","UIDeviceKindIPhone6",26,1
"5984","500000326648111","2017-11-23 18:41:49","2018-04-23 16:35:42","United States","1.9.1","11.2.2","UIDeviceKindIPhone7",NA,0
"5985","500000326893112","2018-02-16 14:42:59","2018-04-24 13:04:26","United Kingdom","1.9.6","11.3","UIDeviceKindIPhone8Plus",20,1
"5986","500000326900447","2018-04-24 13:35:40","2018-04-24 13:37:48","United States","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"5987","500000326927135","2017-12-24 01:42:59","2018-04-24 15:22:57","United States","1.8","11.1.2","UIDeviceKindIPhone7Plus",NA,0
"5988","500000326998130","2018-04-24 20:43:10","2018-04-24 21:03:22","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",8,1
"5989","500000327015736","2018-04-24 06:15:16","2018-04-24 22:46:01","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5990","500000327052418","2017-01-28 23:26:03","2018-04-25 01:50:28","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"5991","500000327069619","2018-04-25 02:56:06","2018-04-25 03:17:28","United States","1.9.6","11.3","UIDeviceKindIPhone6Plus",NA,0
"5992","500000327116889","2018-04-25 06:22:33","2018-04-25 06:53:35","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",12,1
"5993","500000327221340","2018-04-25 14:47:52","2018-04-25 14:58:19","United Kingdom","1.9.6","11.3","UIDeviceKindIPhone7Plus",0,1
"5994","500000327317294","2018-03-14 07:06:22","2018-04-25 22:34:12","United States","1.9.6","11.4","UIDeviceKindIPhone8Plus",NA,0
"5995","500000327325476","2017-02-19 23:23:50","2018-04-25 23:14:10","United States","1.6.3","10.0.2","UIDeviceKindIPhone6SPlus",NA,0
"5996","500000327340174","2018-04-25 01:46:50","2018-04-26 00:26:50","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"5997","500000327369344","2018-04-25 16:55:59","2018-04-26 02:42:32","Indonesia","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"5998","500000327374881","2018-04-24 22:56:45","2018-04-26 03:06:50","United States","1.9.6","11.3","UIDeviceKindIPhone7",0,1
"5999","500000327510934","2018-04-26 13:11:46","2018-04-26 13:49:43","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"6000","500000327611630","2018-04-26 18:59:32","2018-04-26 21:22:50","United Arab Emirates","1.9.6","10.3.3","UIDeviceKindIPhone6S",NA,0
"6001","500000327639588","2017-01-23 05:49:30","2018-04-27 00:08:52","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"6002","500000327878740","2018-04-26 17:05:06","2018-04-27 15:18:58","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"6003","500000327969967","2018-04-21 18:56:22","2018-04-27 21:26:30","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",26,1
"6004","500000327994288","2017-11-25 20:42:07","2018-04-27 23:21:53","United States","1.7.5","11.1.2","UIDeviceKindIPhoneX",NA,0
"6005","500000328014931","2017-04-03 11:48:16","2018-04-28 00:44:16","Spain","1.3.1","10.2.1","UIDeviceKindIPadAir2G",NA,0
"6006","500000328056173","2018-04-28 03:13:20","2018-04-28 03:14:43","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"6007","500000328068687","2018-04-28 03:44:15","2018-04-28 04:05:36","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6008","500000328312508","2018-04-28 19:20:01","2018-04-28 19:34:13","Slovakia","1.9.6","11.2.6","UIDeviceKindIPhone6S",15,1
"6009","500000328338564","2018-04-28 20:57:37","2018-04-28 20:58:37","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6010","500000328374693","2017-11-24 23:17:16","2018-04-28 23:36:35","United States","1.8","11.2.1","UIDeviceKindIPhone7Plus",NA,0
"6011","500000328439995","2018-04-29 03:39:09","2018-04-29 03:41:32","United States","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"6012","500000328518013","2018-04-27 22:33:59","2018-04-29 09:22:07","United Kingdom","1.9.6","11.1","UIDeviceKindIPhone7",NA,0
"6013","500000328609978","2017-01-29 15:51:24","2018-04-29 14:58:35","Belgium","1.5.5","10.2","UIDeviceKindIPhone6S",NA,0
"6014","500000328694062","2018-04-29 18:08:55","2018-04-29 20:04:03","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"6015","500000328729861","2018-04-29 23:02:35","2018-04-29 23:09:02","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"6016","500000328734138","2017-09-21 21:02:17","2018-04-29 23:29:13","United States","1.9","10.3.3","UIDeviceKindIPhone7Plus",NA,0
"6017","500000328748190","2016-12-25 15:59:12","2018-04-30 00:31:28","United States","1.9.6","11.3.1","UIDeviceKindIPhoneX",17,1
"6018","500000328787198","2018-04-29 09:22:45","2018-04-30 03:08:17","United States","1.9.6","11.3","UIDeviceKindIPhone7",20,1
"6019","500000328799042","2018-04-30 03:52:04","2018-04-30 03:54:37","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"6020","500000328900617","2017-03-02 16:15:45","2018-04-30 11:18:34","Australia","1.5.5","10.1.1","UIDeviceKindIPhone7",0,1
"6021","500000329021211","2018-01-16 21:53:48","2018-04-30 18:13:34","United States","1.9.6","11.2.2","UIDeviceKindIPhone7",29,1
"6022","500000329034153","2017-03-04 05:39:43","2018-04-30 19:05:05","United States","1.6.3","11.0.3","UIDeviceKindIPhone6SPlus",NA,0
